MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,492.0,TA,TA,CBlock,TA,TA,No,Rec,300.0,Unf,0.0,225.0,525.0,GasA,TA,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,1997.0,Unf,1.0,320.0,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,WD ,105500
60,RL,59.0,9535,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,851.0,Unf,0.0,75.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,TA,7,Typ,0,,Attchd,1998.0,Fin,2.0,472.0,TA,TA,Y,100,82,0,0,0,0,,,,0,5,2008,WD ,195500
60,RL,58.0,16770,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Gd,Y,SBrkr,1195,644,0,1839,0.0,0.0,2,1,4,1,TA,7,Typ,0,,Attchd,1998.0,Fin,2.0,486.0,TA,TA,Y,0,81,0,0,0,0,,,,0,6,2010,WD ,221000
90,RL,65.0,8944,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,TA,8,Mod,0,,Detchd,1967.0,Unf,3.0,792.0,TA,TA,Y,0,152,0,0,0,0,,,,0,4,2009,WD ,124000
90,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,1105.0,GasA,TA,Y,FuseA,1105,1169,0,2274,0.0,0.0,2,0,5,2,TA,12,Typ,0,,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2010,WD ,154300
20,RL,100.0,10004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,345.0,975.0,1516.0,GasA,TA,Y,SBrkr,1516,0,0,1516,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1964.0,RFn,2.0,472.0,TA,TA,Y,0,0,0,0,152,0,,,,0,2,2009,WD ,167000
90,RH,82.0,6270,Pave,,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,TA,N,FuseA,1001,1001,0,2002,0.0,0.0,2,0,4,2,TA,8,Typ,0,,2Types,1949.0,Unf,3.0,871.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007,WD ,145000
60,RL,70.0,11920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,828,0,1659,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,144,68,0,0,0,0,,,,0,4,2010,WD ,181000
80,RL,70.0,8163,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,748.0,BLQ,294.0,102.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1959.0,RFn,1.0,796.0,TA,TA,Y,86,0,0,0,0,0,,,,0,3,2006,WD ,143000
20,RL,,11332,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,528.0,Unf,0.0,590.0,1118.0,GasA,Ex,Y,SBrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Attchd,1960.0,RFn,1.0,264.0,TA,TA,Y,290,0,0,0,0,0,,MnPrv,,0,8,2008,WD ,153000
50,RL,60.0,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,810.0,810.0,GasA,Ex,Y,SBrkr,1170,546,0,1716,0.0,0.0,2,0,4,1,Gd,8,Typ,0,,Detchd,1970.0,Unf,2.0,672.0,TA,TA,Y,0,195,0,0,0,0,,,,0,3,2008,WD ,162500
50,RM,50.0,7000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,345.0,720.0,GasA,Gd,Y,FuseA,720,495,0,1215,0.0,0.0,1,0,3,1,Gd,6,Typ,0,,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,0,0,30,0,0,0,,MnPrv,,0,5,2007,WD ,141000
20,RL,,11354,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,261.0,1673.0,GasA,Ex,Y,SBrkr,1673,0,0,1673,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,583.0,TA,TA,Y,306,113,0,0,116,0,,,,0,1,2007,WD ,270000
20,RL,60.0,9000,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,,GdWo,,0,7,2009,WD ,130000
60,RL,60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,994.0,994.0,GasA,Gd,Y,SBrkr,1028,776,0,1804,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Fin,2.0,442.0,TA,TA,Y,140,60,0,0,0,0,,,,0,6,2010,WD ,189000
60,RL,,7861,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,457.0,Unf,0.0,326.0,783.0,GasA,Ex,Y,SBrkr,807,702,0,1509,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2.0,393.0,TA,TA,Y,100,75,0,0,0,0,,,,0,6,2006,WD ,183200
20,RL,78.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,540.0,Unf,0.0,728.0,1268.0,GasA,Gd,Y,SBrkr,1268,0,0,1268,0.0,0.0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1.0,244.0,TA,TA,Y,0,98,0,0,0,0,,,,0,3,2010,WD ,132000
50,RL,80.0,12400,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Mn,BLQ,602.0,Unf,0.0,299.0,901.0,GasA,TA,Y,SBrkr,1125,592,0,1717,0.0,0.0,1,1,2,1,TA,7,Typ,1,Gd,Attchd,1940.0,Unf,1.0,410.0,TA,TA,Y,0,0,0,0,113,0,,,,0,2,2006,WD ,194000
20,RL,,7980,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,7,1992,2007,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,No,ALQ,935.0,Unf,0.0,233.0,1168.0,GasA,Ex,Y,SBrkr,1187,0,0,1187,1.0,0.0,2,0,3,1,TA,6,Typ,0,,Attchd,1992.0,Fin,2.0,420.0,TA,TA,Y,483,21,0,0,0,0,,GdPrv,Shed,500,3,2010,WD ,185000
20,RL,68.0,7480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,480.0,Unf,0.0,396.0,876.0,GasA,TA,Y,SBrkr,876,0,0,876,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1977.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2010,WD ,127000
50,RL,51.0,6191,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,384.0,Unf,0.0,440.0,824.0,GasA,TA,N,SBrkr,824,464,0,1288,0.0,0.0,1,0,4,1,TA,6,Typ,0,,Detchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2006,WD ,112000
20,RL,,9556,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,1187,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2.0,420.0,TA,TA,Y,0,21,0,0,0,0,,,,0,8,2007,WD ,160000
50,RL,60.0,11100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,0.0,1080.0,GasA,TA,N,SBrkr,1080,400,0,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,TA,Y,0,0,68,0,0,0,,,,0,7,2007,WD ,136500
50,RL,,11275,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,0.0,854.0,GasA,TA,Y,SBrkr,1096,895,0,1991,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,0,0,19,0,0,0,,,,0,3,2007,WD ,220000
20,FV,75.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1348.0,1372.0,GasA,Ex,Y,SBrkr,1448,0,0,1448,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,692.0,TA,TA,Y,0,140,0,0,0,0,,,,0,6,2009,WD ,238500
60,FV,75.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1053.0,1053.0,GasA,Ex,Y,SBrkr,1053,939,0,1992,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2003.0,RFn,2.0,648.0,TA,TA,Y,140,45,0,0,0,0,,,,0,8,2008,WD ,250000
20,RL,86.0,11650,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Gd,Y,FuseA,1472,0,0,1472,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1959.0,Unf,2.0,484.0,TA,TA,Y,0,68,0,0,227,0,,,,0,6,2006,WD ,157500
20,RL,73.0,39104,Pave,,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,2005,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226.0,GLQ,1063.0,96.0,1385.0,GasA,Ex,Y,SBrkr,1363,0,0,1363,1.0,0.0,1,0,2,1,TA,5,Mod,2,TA,Attchd,1954.0,Unf,2.0,439.0,TA,TA,Y,81,0,0,0,0,0,,,,0,4,2008,WD ,241500
120,RL,30.0,3701,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,TA,Y,SBrkr,1204,0,0,1204,0.0,0.0,2,0,2,1,TA,5,Typ,0,,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,0,0,,,,0,8,2006,WD ,130000
60,RL,,19522,Pave,,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,272.0,Gd,TA,PConc,Gd,TA,No,GLQ,727.0,Unf,0.0,496.0,1223.0,GasA,Gd,Y,SBrkr,1271,1232,0,2503,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2.0,564.0,TA,TA,Y,0,99,0,0,182,0,,,,0,2,2007,WD ,300000
20,RL,63.0,7584,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,LwQ,531.0,Unf,0.0,505.0,1036.0,GasA,Ex,Y,SBrkr,1036,0,0,1036,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1953.0,RFn,1.0,312.0,TA,TA,Y,120,24,0,0,0,0,,MnPrv,,0,6,2008,WD ,112900
20,RL,80.0,8480,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,0.0,340.0,970.0,GasA,TA,Y,SBrkr,970,0,0,970,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1996.0,Unf,2.0,624.0,TA,TA,Y,0,24,0,0,192,0,,,,0,7,2007,WD ,132500
70,RL,80.0,16560,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503.0,Unf,0.0,449.0,952.0,GasA,TA,Y,SBrkr,1170,1175,0,2345,0.0,0.0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,2.0,360.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,239000
20,RL,,12537,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734.0,Unf,0.0,344.0,1078.0,GasA,Ex,Y,SBrkr,1078,0,0,1078,1.0,0.0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2.0,500.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD ,149900
120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,623.0,LwQ,121.0,0.0,744.0,GasA,TA,Y,SBrkr,752,0,0,752,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1984.0,Unf,1.0,264.0,TA,TA,Y,353,0,0,0,90,0,,MnPrv,,0,2,2010,WD ,125000
60,RL,68.0,8935,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,829,0,1660,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2002.0,RFn,2.0,493.0,TA,TA,Y,144,68,0,0,0,0,,,,0,7,2009,WD ,195000
20,RL,80.0,9760,Pave,,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,Y,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,Min1,1,TA,Attchd,1963.0,RFn,2.0,440.0,TA,TA,Y,657,0,113,0,240,0,,,,0,5,2010,WD ,192000
50,RL,78.0,10452,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225,908,0,2133,1.0,0.0,1,1,4,1,TA,8,Typ,2,TA,Attchd,1941.0,Unf,1.0,312.0,TA,TA,Y,0,0,86,0,0,0,,,,0,7,2010,WD ,257500
50,RL,78.0,15600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,312.0,Rec,507.0,248.0,1067.0,GasW,Fa,N,SBrkr,986,537,0,1523,1.0,0.0,2,0,3,1,Fa,7,Maj2,1,TA,Attchd,1949.0,Unf,1.0,295.0,TA,TA,Y,0,0,81,0,0,0,,,,0,10,2009,WD ,158000
20,RL,,8789,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,659.0,Unf,0.0,253.0,912.0,GasA,TA,Y,SBrkr,941,0,0,941,0.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,64,0,0,0,0,0,,,,0,6,2006,WD ,129200
80,RL,120.0,19296,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672.0,ALQ,690.0,0.0,1362.0,GasA,TA,Y,SBrkr,1382,0,0,1382,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2.0,884.0,TA,TA,Y,0,0,252,0,0,0,,GdWo,,0,5,2009,WD ,176000
120,FV,,4538,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1004.0,Unf,0.0,306.0,1310.0,GasA,Ex,Y,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,2001.0,RFn,2.0,545.0,TA,TA,Y,277,45,0,0,0,0,,,,0,7,2008,WD ,285000
20,RL,,8750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828.0,Unf,0.0,174.0,1002.0,GasA,TA,Y,SBrkr,1002,0,0,1002,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1973.0,Unf,2.0,902.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,8,2009,WD ,148500
60,RL,80.0,10240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1030.0,1030.0,GasA,Gd,Y,SBrkr,1038,1060,0,2098,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,192,52,0,0,0,0,,,,0,3,2006,WD ,275500
60,RL,73.0,9802,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,744,700,0,1444,0.0,0.0,2,1,3,1,TA,7,Typ,0,,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,,,,0,4,2010,WD ,174000
20,RL,,11717,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,TA,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1970.0,RFn,2.0,615.0,TA,TA,Y,371,0,0,0,0,0,,,,0,2,2009,WD ,185000
120,RM,37.0,4435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,,,,0,5,2006,WD ,155900
20,RL,,8685,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,846.0,Unf,0.0,579.0,1425.0,GasA,Ex,Y,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,TA,5,Typ,0,,Attchd,1998.0,RFn,2.0,591.0,TA,TA,Y,0,130,0,0,0,0,,,,0,5,2006,WD ,193000
60,RL,,15295,Pave,,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,,,,0,6,2007,WD ,211000
60,FV,79.0,10646,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,GLQ,681.0,Unf,0.0,177.0,858.0,GasA,Ex,Y,SBrkr,872,917,0,1789,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,546.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2008,WD ,223000
